Codigo,Descripcion,Categoria,StockPrincipal,StockProduccion,StockTransformacion,CantidadPorCaja,NumeroCajas,Ubicacion,FechaExpedicion,DiasParaExpirar,FechaExpiracion,Proveedor,UltimaOrden,Detalles,Id,StockMinimo,StockMaximo,VidaUtilMeses,Notas,LotesJson
18-CMCA-26M-12-01,"Extrusion 0 5/8"" - CMCA-26 - Machiné 12"" - Mill Finish",EXTRUSION,3115.0,0,0,0,0,,,,,,,,469,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-26M-12-21,"Extrusion 0 5/8"" - CMCA-26 - Machiné 12"" - Marbletech White Marble",EXTRUSION,16.0,0,0,0,0,,,,,,,,470,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-26M-12-24,"Extrusion 0 5/8"" - CMCA-26 - Machiné 12"" - Marbletech Arabescato",EXTRUSION,87.0,0,0,0,0,,,,,,,,471,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-26M-14-01,"Extrusion 0 5/8"" - CMCA-26 - Machiné 14"" - Mill Finish",EXTRUSION,1661.0,0,0,0,0,,,,,,,,472,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-26M-20-24,"Extrusion 0 5/8"" - CMCA-26 - Machiné 20"" - Marbletech Arabescato",EXTRUSION,0.0,0,0,0,0,,,,,,,,473,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-26S-10-01,"Extrusion 0 5/8"" - CMCA-26 - Standard 10,5' - Mill Finish",EXTRUSION,428.0,0,0,0,0,,,,,,,,474,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-26S-10-20,"Extrusion 0 5/8"" - CMCA-26 - Standard 10,5' - Marbletech Travertin",EXTRUSION,128.0,0,0,0,0,,,,,,,,475,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-26S-10-21,"Extrusion 0 5/8"" - CMCA-26 - Standard 10,5' - Marbletech White Marble",EXTRUSION,232.0,0,0,0,0,,,,,,,,476,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-26S-10-24,"Extrusion 0 5/8"" - CMCA-26 - Standard 10,5' - Marbletech Arabescato",EXTRUSION,19.0,0,0,0,0,,,,,,,,477,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-26X-12-01,"Extrusion 0 5/8"" - CMCA-26 - Coupe Interne SHOP 12"" - Mill Finish",EXTRUSION,0.0,0,0,0,0,,,,,,,,478,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-26X-12-24,"Extrusion 0 5/8"" - CMCA-26 - Coupe Interne SHOP 12"" - Marbletech Arabescato",EXTRUSION,17.0,0,0,0,0,,,,,,,,479,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-30S-10-02,"Extrusion 45 DG - CMCA-30 - Standard 10,5' - Light Bronze",EXTRUSION,21.0,0,0,0,0,,,,,,,,480,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-30S-10-04,"Extrusion 45 DG - CMCA-30 - Standard 10,5' - Gold",EXTRUSION,14.0,0,0,0,0,,,,,,,,481,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-30S-10-05,"Extrusion 45 DG - CMCA-30 - Standard 10,5' - Champagne",EXTRUSION,6.0,0,0,0,0,,,,,,,,482,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-30S-10-06,"Extrusion 45 DG - CMCA-30 - Standard 10,5' - Satin Clair",EXTRUSION,6.0,0,0,0,0,,,,,,,,483,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-30S-10-07,"Extrusion 45 DG - CMCA-30 - Standard 10,5' - Noir",EXTRUSION,4.0,0,0,0,0,,,,,,,,484,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-30S-10-20,"Extrusion 45 DG - CMCA-30 - Standard 10,5' - Marbletech Travertin",EXTRUSION,14.0,0,0,0,0,,,,,,,,485,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-30S-10-21,"Extrusion 45 DG - CMCA-30 - Standard 10,5' - Marbletech White Marble",EXTRUSION,10.0,0,0,0,0,,,,,,,,486,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-30S-21-03,"Extrusion 45 DG - CMCA-30 - Standard 21,0' - Dark Bronze",EXTRUSION,75.0,0,0,0,0,,,,,,,,487,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-35S-21-01,"Extrusion 45 DG - CMCA-35 - Standard 21,0' - Mill Finish",EXTRUSION,0.0,0,0,0,0,,,,,,,,488,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-35S-21-02,"Extrusion 0 5/8"" - CMCA-05 - Machiné 12"" - Light Bronze",EXTRUSION,0.0,0,0,0,0,,,,,,,,489,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-35S-21-03,"Extrusion 45 DG - CMCA-35 - Standard 21,0' - Dark Bronze",EXTRUSION,0.0,0,0,0,0,,,,,,,,490,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-40S-10-02,"Extrusion 1 1/4"" - CMCA-40 - Standard 10,5' - Light Bronze",EXTRUSION,25.0,0,0,0,0,,,,,,,,491,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-40S-10-06,"Extrusion 1 1/4"" - CMCA-40 - Standard 10,5' - Satin Clair",EXTRUSION,4.0,0,0,0,0,,,,,,,,492,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-40S-21-03,"Extrusion 1 1/4"" - CMCA-40 - Standard 21,0' - Dark Bronze",EXTRUSION,29.0,0,0,0,0,,,,,,,,493,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-40S-21-04,"Extrusion 1 1/4"" - CMCA-40 - Standard 21,0' - Gold",EXTRUSION,14.0,0,0,0,0,,,,,,,,494,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-40S-21-07,"Extrusion 1 1/4"" - CMCA-40 - Standard 21,0' - Noir",EXTRUSION,9.0,0,0,0,0,,,,,,,,495,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-50S-10-01,"Poteaux 0 7/16"" - CMCA-50 - Standard 10,5' - Mill Finish",EXTRUSION,298.1,0,0,0,0,,,,,,,,496,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-50S-10-02,"Poteaux 0 7/16"" - CMCA-50 - Standard 10,5' - Light Bronze",EXTRUSION,322.41,0,0,0,0,,,,,,,,497,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-50S-10-03,"Poteaux 0 7/16"" - CMCA-50 - Standard 10,5' - Dark Bronze",EXTRUSION,8.0,0,0,0,0,,,,,,,,498,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-50S-10-06,"Poteaux 0 7/16"" - CMCA-50 - Standard 10,5' - Satin Clair",EXTRUSION,38.0,0,0,0,0,,,,,,,,499,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-50S-10-07,"Poteaux 0 7/16"" - CMCA-50 - Standard 10,5' - Noir",EXTRUSION,0.08,0,0,0,0,,,,,,,,500,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-50S-10-20,"Poteaux 0 7/16"" - CMCA-50 - Standard 10,5' - Marbletech Travertin",EXTRUSION,34.0,0,0,0,0,,,,,,,,501,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-50S-10-21,"Poteaux 0 7/16"" - CMCA-50 - Standard 10,5' - Marbletech White Marble",EXTRUSION,4.0,0,0,0,0,,,,,,,,502,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-50S-10-24,"Poteaux 0 7/16"" - CMCA-50 - Standard 10,5' - Marbletech Arabescato",EXTRUSION,38.0,0,0,0,0,,,,,,,,503,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5005-410-0F-01,"Feuille Aluminium 5005 - 4,0' x 10,0' - 1/8"" - 0F - Mill Finish",FEUILLES,30.0,0,0,0,0,,,,,,,,504,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5005-410-1F-02,"Feuille Aluminium 5005 - 4,0' x 10,0' - 1/8"" - 1F - Light Bronze",FEUILLES,128.0,0,0,0,0,,,,,,,,505,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5005-410-1F-03,"Feuille Aluminium 5005 - 4,0' x 10,0' - 1/8"" - 1F - Dark Bronze",FEUILLES,8.0,0,0,0,0,,,,,,,,506,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5005-410-1F-07,"Feuille Aluminium 5005 - 4,0' x 10,0' - 1/8"" - 1F - Noir",FEUILLES,0.0,0,0,0,0,,,,,,,,507,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5005-410-1F-30,"Feuille Aluminium 5005 - 4,0' x 10,0' - 1/8"" - 1F - Bronze Antique",FEUILLES,2.0,0,0,0,0,,,,,,,,508,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5005-410-2F-02,"Feuille Aluminium 5005 - 4,0' x 10,0' - 1/8"" - 2F - Light Bronze",FEUILLES,131.0,0,0,0,0,,,,,,,,509,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5005-410-2F-04,"Feuille Aluminium 5005 - 4,0' x 10,0' - 1/8"" - 2F - Gold",FEUILLES,18.0,0,0,0,0,,,,,,,,510,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5005-410-2F-06,"Feuille Aluminium 5005 - 4,0' x 10,0' - 1/8"" - 2F - Satin Clair",FEUILLES,69.0,0,0,0,0,,,,,,,,511,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5005-410-2F-07,"Feuille Aluminium 5005 - 4,0' x 10,0' - 1/8"" - 2F - Noir",FEUILLES,10.0,0,0,0,0,,,,,,,,512,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5052-451-2F-20,"Feuille Aluminium 5052 - 4,5' x 10,0' - 1/8"" - 2F - Marbletech Travertin",FEUILLES,27.0,0,0,0,0,,,,,,,,513,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5052-451-2F-21,"Feuille Aluminium 5052 - 4,5' x 10,0' - 1/8"" - 2F - Marbletech White Marble",FEUILLES,49.0,0,0,0,0,,,,,,,,514,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5052-451-2F-24,"Feuille Aluminium 5052 - 4,5' x 10,0' - 1/8"" - 2F - Marbletech Arabescato",FEUILLES,98.0,0,0,0,0,,,,,,,,515,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5052-510-0F-01,"Feuille Aluminium 5052 - 5,0' x 10,0' - 1/8"" - 0F - Mill Finish",FEUILLES,112.0,0,0,0,0,,,,,,,,516,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5210-510-0F-01,"Feuille Aluminium 5052 - 5,0' x 10,0' - 1/10"" - 0F - Mill Finish",FEUILLES,100.0,0,0,0,0,,,,,,,,517,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5526-410-0F-01,"Feuille Aluminium 5052 - 4,0' x 10,0' - 1/16"" - 0F - Mill Finish",FEUILLES,97.0,0,0,0,0,,,,,,,,518,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-FILL-410-1F-02,"Feuille Aluminium 5005 - 4,0' x 10,0' - 1/32"" - 1F - Light Bronze",FEUILLES,24.0,0,0,0,0,,,,,,,,519,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-FILL-410-1F-03,"Feuille Aluminium 5005 - 4,0' x 10,0' - 1/32"" - 1F - Dark Bronze",FEUILLES,59.0,0,0,0,0,,,,,,,,520,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-TIGF-124-12-01,TIGE FILLETE - 10-24 X12.0' MILL FINISH,FINITION,96.0,0,0,0,0,,,,,,,,521,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-PASTE21,SILICONE  BRONZE DOWSIL,CHANTIER,52.0,0,0,0,0,,,,,,,,522,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-TOOL45,HUSKY ROUND HEADED RACHET / CLE A DOUILLE A CLIQUET A TETE RONDE,ASSEMBLAGE,2.0,0,0,0,0,,,,,,,,523,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-UNION-6-MM,"RALLONGE DE TRASNFO 6"" M-M",ELECTRIQUE,206.0,0,0,0,0,,,,,,,,524,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-TOOL4410,BITES DE TOURNEVIS CMC,CHANTIER,553.0,0,0,0,0,,,,,,,,525,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-ROSE-PCI-40-47,"Rosette - Pyramidal Carré Intérieur - 4,0 PEGS - Noir",CHANTIER,49.0,0,0,0,0,,,,,,,,526,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-ROSE-PCI-20-47,"Rosette - Pyramidal Carré Intérieur - 2,0 PEGS - Noir",CHANTIER,43.0,0,0,0,0,,,,,,,,527,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-FILL-410-1F-05,"Feuille Aluminium 5005 - 4,0' x 10,0' - 1/32"" - 1F - Champagne",FEUILLES,8.0,0,0,0,0,,,,,,,,528,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-FILL-410-1F-06,"Feuille Aluminium 5005 - 4,0' x 10,0' - 1/32"" - 1F - Satin Clair",FEUILLES,3.0,0,0,0,0,,,,,,,,529,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-FILL-410-1F-07,"Feuille Aluminium 5005 - 4,0' x 10,0' - 1/32"" - 1F - Noir",FEUILLES,5.0,0,0,0,0,,,,,,,,530,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-FILL-410-2F-04,"Feuille Aluminium 5005 - 4,0' x 10,0' - 1/32"" - 2F - Gold",FEUILLES,4.0,0,0,0,0,,,,,,,,531,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-ROSE-PCI-40-72,ROSETTE PYRAMIDAL EN X NOIR ET ETAIN,CHANTIER,92.0,0,0,0,0,,,,,,,,532,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01C-18-02,"Extrusion 1 1/2"" - CMCA-01 - Curved 18"" - Light Bronze",EXTRUSION,20.0,0,0,0,0,,,,,,,,533,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01C-24-02,"Extrusion 1 1/2"" - CMCA-01 - Curved 24"" - Light Bronze",EXTRUSION,0.0,0,0,0,0,,,,,,,,534,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01C-24-03,"Extrusion 1 1/2"" - CMCA-01 - Curved 24"" - Dark Bronze",EXTRUSION,359.0,0,0,0,0,,,,,,,,535,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01C-24-04,"Extrusion 1 1/2"" - CMCA-01 - Curved 24"" - Gold",EXTRUSION,66.0,0,0,0,0,,,,,,,,536,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01C-24-06,"Extrusion 1 1/2"" - CMCA-01 - Curved 24"" - Satin Clair",EXTRUSION,32.0,0,0,0,0,,,,,,,,537,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01C-24-07,"Extrusion 1 1/2"" - CMCA-01 - Curved 24"" - Black",EXTRUSION,33.0,0,0,0,0,,,,,,,,538,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01C-24-30,"Extrusion 1 1/2"" - CMCA-01 - Curved 24"" - Bronze Antique",EXTRUSION,7.0,0,0,0,0,,,,,,,,539,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01K-10-02,"Extrusion 1 1/2"" - CMCA-01 - Convex 10"" - Light Bronze",EXTRUSION,63.0,0,0,0,0,,,,,,,,540,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01K-10-03,"Extrusion 1 1/2"" - CMCA-01 - Convex 10"" - Dark Bronze",EXTRUSION,24.0,0,0,0,0,,,,,,,,541,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01K-10-04,"Extrusion 1 1/2"" - CMCA-01 - Convex 10"" - Gold",EXTRUSION,41.0,0,0,0,0,,,,,,,,542,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01K-10-06,"Extrusion 1 1/2"" - CMCA-01 - Convex 10"" - Satin Clair",EXTRUSION,56.0,0,0,0,0,,,,,,,,543,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01K-10-07,"Extrusion 1 1/2"" - CMCA-01 - Convex 10"" - Black",EXTRUSION,0.0,0,0,0,0,,,,,,,,544,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01K-10-30,"Extrusion 1 1/2"" - CMCA-01 - Convex 10"" - Bronze Antique",EXTRUSION,15.0,0,0,0,0,,,,,,,,545,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01V-14-02,"Extrusion 1 1/2"" - CMCA-01 - Concave 14,5"" - Light Bronze",EXTRUSION,117.0,0,0,0,0,,,,,,,,546,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01V-14-03,"Extrusion 1 1/2"" - CMCA-01 - Concave 14,5"" - Dark Bronze",EXTRUSION,208.0,0,0,0,0,,,,,,,,547,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01V-14-06,"Extrusion 1 1/2"" - CMCA-01 - Concave 14,5"" - Satin Clair",EXTRUSION,5.0,0,0,0,0,,,,,,,,548,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-01V-14-30,"Extrusion 1 1/2"" - CMCA-01 - Concave 14,5"" - Bronze Antique",EXTRUSION,12.0,0,0,0,0,,,,,,,,549,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
3/816X21/4,STUDS,CHANTIER,110000.0,0,0,0,0,,,,,,,,550,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-shims90,SHIMS NOIRES RECTANGULAIRES,USINE,1352.0,0,0,0,0,,,,,,,,551,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
3/816UNC,HEX NUTS POUR STUD,CHANTIER,0.0,0,0,0,0,,,,,,,,552,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-REVCUTOOL123,CUT OFF TOOL/ OUTILS DE COUPE,USNIE,0.0,0,0,0,0,,,,,,,,553,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-LIQUID11SC,PEINTURE SATIN CLAIR,USINE,0.0,0,0,0,0,,,,,,,,554,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-ANGL-202-135-01,"Quincaillerie - Angle Métal 137 degrés - 2"" x 2"" x 1/2"" - Mill Finish",QUINCAILLERIE/EXTRUSION,44.0,0,0,0,0,,,,,,,,555,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-CAVGO-1245,CACHE VIS GOLD,USINE,280.0,0,0,0,0,,,,,,,,556,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
